time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-14T00:20:14.240Z,38.8344994,-122.8183365,1.35,0.85,md,15,62,0.01283,0.03,nc,nc73705211,2022-03-14T02:50:14.559Z,"8km NW of The Geysers, CA",earthquake,0.27,0.58,,1,automatic,nc,nc
2022-03-14T00:20:10.110Z,38.8333333,-122.818,1.97,0.47,md,31,49,0.0117,0.03,nc,nc73705206,2022-03-14T18:00:13.163Z,"8km NW of The Geysers, CA",earthquake,0.15,0.22,0.087,5,reviewed,nc,nc
2022-03-14T00:16:01.850Z,33.6998333,-116.707,17.58,0.67,ml,27,60,0.01279,0.13,ci,ci40207048,2022-03-14T14:53:09.495Z,"5km SSE of Idyllwild, CA",earthquake,0.3,0.39,0.07,10,reviewed,ci,ci
2022-03-14T00:01:47.480Z,44.3226667,-115.1703333,5.66,1.91,ml,10,82,0.936,0.26,mb,mb80540429,2022-03-14T15:07:01.370Z,"21 km WNW of Stanley, Idaho",earthquake,0.72,1.78,0.193,7,reviewed,mb,mb
2022-03-14T00:01:46.980Z,33.3745,-116.8791667,7.11,0.81,ml,38,37,0.025,0.19,ci,ci40207032,2022-03-15T01:19:13.211Z,"2km NW of Palomar Observatory, CA",earthquake,0.19,0.49,0.142,19,reviewed,ci,ci
2022-03-13T23:46:22.150Z,33.454,-118.1173333,2.44,1.81,ml,35,141,0.2451,0.24,ci,ci40207024,2022-03-14T16:55:27.902Z,"23km ENE of Avalon, CA",earthquake,0.31,1.1,0.15,10,reviewed,ci,ci
2022-03-13T23:43:10.600Z,35.8996667,-118.3091667,3.73,1.34,ml,26,54,0.1606,0.23,ci,ci40207016,2022-03-14T17:45:01.510Z,"19km NNE of Kernville, CA",earthquake,0.31,1.46,0.156,19,reviewed,ci,ci
2022-03-13T23:28:45.101Z,61.2809,-141.1311,12.4,1.4,ml,,,,0.81,ak,ak0223bgk1zy,2022-03-13T23:35:34.112Z,"97 km E of McCarthy, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-13T23:28:39.940Z,38.8291664,-122.8089981,1.38,0.85,md,8,108,0.005824,0.01,nc,nc73705201,2022-03-14T01:58:15.194Z,"7km NW of The Geysers, CA",earthquake,0.39,1.21,,1,automatic,nc,nc
2022-03-13T23:23:30.225Z,51.9637,178.2355,9.29,2.8,ml,,158,0.171,0.4,us,us6000h4ib,2022-03-14T20:27:22.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.7,4.7,0.091,16,reviewed,us,us
2022-03-13T23:18:44.330Z,17.9181666666667,-66.9501666666667,12.79,2.24,md,6,231,,0.09,pr,pr71340093,2022-03-14T00:52:40.230Z,"7 km SW of Guánica, Puerto Rico",earthquake,0.83,0.41,0.147087633764884,6,reviewed,pr,pr
2022-03-13T23:18:09.240Z,38.821167,-122.7961655,3.19,0.84,md,7,100,0.0132,0.01,nc,nc73705196,2022-03-13T23:44:16.361Z,"6km NW of The Geysers, CA",earthquake,0.53,1.22,,1,automatic,nc,nc
2022-03-13T23:09:02.390Z,18.0078333333333,-66.7556666666667,15.41,2.21,md,6,179,,0.13,pr,pr71340088,2022-03-13T23:26:20.950Z,"1 km SE of Magas Arriba, Puerto Rico",earthquake,0.74,1.49,0.130730031824807,6,reviewed,pr,pr
2022-03-13T23:08:14.253Z,64.9617,-147.4797,0,1.5,ml,,,,0.75,ak,ak0223bgfpae,2022-03-13T23:18:32.760Z,"6 km E of Fox, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-13T22:56:44.320Z,38.834,-122.8108333,2.31,0.11,md,20,51,0.01061,0.04,nc,nc73705176,2022-03-14T17:29:16.957Z,"8km W of Cobb, CA",earthquake,0.22,0.38,0.131,3,reviewed,nc,nc
2022-03-13T22:56:13.820Z,33.4586667,-116.6163333,5.5,0.52,ml,20,88,0.03783,0.1,ci,ci40206992,2022-03-14T14:39:31.050Z,"12km SSE of Anza, CA",earthquake,0.19,0.3,0.149,5,reviewed,ci,ci
2022-03-13T22:54:08.220Z,38.8338318,-122.815834,1.7,0.36,md,8,123,0.01135,0.01,nc,nc73705171,2022-03-14T01:05:21.877Z,"8km NW of The Geysers, CA",earthquake,0.37,0.84,,1,automatic,nc,nc
2022-03-13T22:48:02.622Z,14.0097,119.5177,56.62,4.7,mb,,110,9.483,0.26,us,us6000h4bc,2022-03-14T23:59:27.040Z,"59 km WNW of Cabra, Philippines",earthquake,11.8,7.3,0.059,87,reviewed,us,us
2022-03-13T22:39:36.540Z,38.8250008,-122.805336,2.78,0.84,md,9,74,0.004033,0.01,nc,nc73705166,2022-03-13T23:07:16.111Z,"7km NW of The Geysers, CA",earthquake,0.46,1.47,,1,automatic,nc,nc
2022-03-13T22:35:03.380Z,36.567,-121.1933333,4.69,1.71,md,37,68,0.007923,0.12,nc,nc73705161,2022-03-14T19:49:14.809Z,"6km NW of Pinnacles, CA",earthquake,0.26,0.6,0.275,34,reviewed,nc,nc
2022-03-13T22:23:32.560Z,35.7798333,-117.5895,7.3,0.99,ml,11,147,0.03642,0.11,ci,ci40206984,2022-03-14T16:47:02.859Z,"17km W of Searles Valley, CA",earthquake,0.3,0.48,0.218,4,reviewed,ci,ci
2022-03-13T22:16:50.783Z,14.0665,119.3576,10,4.6,mb,,119,9.456,0.45,us,us6000h4b9,2022-03-14T23:56:41.040Z,"77 km WNW of Cabra, Philippines",earthquake,12.1,1.9,0.125,32,reviewed,us,us
2022-03-13T22:13:38.070Z,-33.3085,-70.4253,105.35,4.1,mb,,53,0.145,0.37,us,us6000h4as,2022-03-15T20:36:04.159Z,"21 km E of Chicureo Abajo, Chile",earthquake,4.7,1.9,0.185,8,reviewed,us,us
2022-03-13T22:07:42.279Z,-26.5118,28.8744,10,4.8,mb,,62,3.31,0.52,us,us6000h4ar,2022-03-15T02:16:09.114Z,"19 km W of eMbalenhle, South Africa",earthquake,8.9,1.9,0.109,26,reviewed,us,us
2022-03-13T22:07:21.210Z,17.9296666666667,-66.9691666666667,10.72,2.27,md,5,232,,0.1,pr,pr71340083,2022-03-13T23:11:53.190Z,"7 km SW of Guánica, Puerto Rico",earthquake,0.66,0.66,0.055385550900557,4,reviewed,pr,pr
2022-03-13T21:52:57.240Z,36.0741667,-117.8728333,4.35,1.44,ml,19,65,0.0457,0.1,ci,ci40206968,2022-03-14T16:44:37.845Z,"8km ENE of Coso Junction, CA",earthquake,0.18,0.22,0.063,5,reviewed,ci,ci
2022-03-13T21:47:38.510Z,60.5318333333333,-152.9785,10.74,-0.18,ml,5,275,,0.06,av,av91511861,2022-03-14T16:43:38.730Z,"82 km ENE of Port Alsworth, Alaska",earthquake,0.55,0.53,0.281426101010195,5,reviewed,av,av
2022-03-13T21:38:43.554Z,-0.6276,98.525,27.85,5.6,mww,,35,2.14,0.66,us,us6000h49u,2022-03-14T22:54:51.967Z,"177 km W of Pariaman, Indonesia",earthquake,5.5,3.8,0.093,11,reviewed,us,us
2022-03-13T21:34:51.280Z,49.435,-120.51166666666667,-0.37,2.08,ml,7,194,0.5901,0.17,uw,uw61822286,2022-03-14T20:47:55.040Z,"2 km S of Princeton, Canada",explosion,1.31,31.61,0.32585336202670767,4,reviewed,uw,uw
2022-03-13T21:33:35.780Z,33.1983333,-115.6391667,4.37,2.08,ml,52,42,0.02058,0.21,ci,ci40206960,2022-03-14T19:14:12.670Z,"12km WSW of Niland, CA",earthquake,0.26,0.46,0.197,26,reviewed,ci,ci
2022-03-13T21:28:27.661Z,-32.946,-179.1599,404.33,4.2,mb,,179,5.05,0.65,us,us6000h49p,2022-03-14T03:13:42.040Z,"south of the Kermadec Islands",earthquake,15.2,10.7,0.153,12,reviewed,us,us
2022-03-13T21:27:34.300Z,33.6561667,-116.7775,11.9,0.55,ml,17,117,0.06331,0.07,ci,ci40206952,2022-03-14T14:29:28.946Z,"11km SSW of Idyllwild, CA",earthquake,0.22,0.33,0.106,4,reviewed,ci,ci
2022-03-13T21:09:22.034Z,-0.6622,98.5936,28,6.7,mww,,43,2.202,0.83,us,us6000h48e,2022-03-15T14:22:42.278Z,"169 km W of Pariaman, Indonesia",earthquake,3.8,1.7,0.062,25,reviewed,us,us
2022-03-13T21:05:49.364Z,14.0857,119.373,11,6.4,mww,,28,8.834,0.94,us,us6000h48d,2022-03-15T00:15:15.197Z,"76 km WNW of Cabra, Philippines",earthquake,7.1,1.7,0.051,37,reviewed,us,us
2022-03-13T20:57:51.027Z,62.0304,-150.2894,47.8,1.6,ml,,,,0.22,ak,ak0223bexzem,2022-03-13T21:14:41.739Z,"27 km WSW of Susitna North, Alaska",earthquake,,2.4,,,automatic,ak,ak
2022-03-13T20:56:52.710Z,38.8333333,-122.8071667,2.45,0.43,md,33,49,0.01018,0.03,nc,nc73705151,2022-03-14T18:58:14.516Z,"7km W of Cobb, CA",earthquake,0.16,0.31,0.331,5,reviewed,nc,nc
2022-03-13T20:51:32.260Z,36.5846667,-121.1883333,6.03,4.12,mw,79,81,0.01315,0.12,nc,nc73705146,2022-03-16T04:59:32.977Z,"7km NW of Pinnacles, CA",earthquake,0.11,0.21,,3,reviewed,nc,nc
2022-03-13T20:51:30.100Z,36.5893333,-121.1863333,6.1,3.23,ml,78,65,0.01761,0.08,nc,nc71127384,2022-03-14T21:39:15.504Z,"8km NNW of Pinnacles, CA",earthquake,0.12,0.26,0.117,3,reviewed,nc,nc
2022-03-13T20:48:57.940Z,32.1903333,-115.1636667,22.91,2.89,ml,23,48,0.1346,0.24,ci,ci40206920,2022-03-14T16:28:44.740Z,"4km S of Alberto Oviedo Mota, B.C., MX",earthquake,0.47,0.72,0.306,7,reviewed,ci,ci
2022-03-13T20:44:08.210Z,37.2653333,-121.657,2.18,0.47,md,8,129,0.01434,0.03,nc,nc73705141,2022-03-15T05:36:12.461Z,"15km N of Morgan Hill, CA",earthquake,0.35,0.58,0.192,8,reviewed,nc,nc
2022-03-13T20:43:10.106Z,36.653,-117.1136,2.5,1.2,ml,10,306.81,0.132,0.3586,nn,nn00835290,2022-03-13T20:46:30.702Z,"32 km NW of Furnace Creek, California",earthquake,,1.4,0.91,7,automatic,nn,nn
2022-03-13T20:42:53.200Z,36.3256667,-118.1945,-0.62,1.97,ml,30,53,0.1466,0.19,ci,ci40206896,2022-03-14T16:19:16.714Z,"18km WNW of Olancha, CA",earthquake,0.18,0.54,0.257,9,reviewed,ci,ci
2022-03-13T20:30:10.980Z,-29.8828,-13.8672,10,5.3,mb,,77,15.739,1.12,us,us6000h489,2022-03-13T20:46:44.040Z,"southern Mid-Atlantic Ridge",earthquake,11.6,1.9,0.08,53,reviewed,us,us
2022-03-13T20:29:16.250Z,38.7856674,-122.7596664,1.41,0.34,md,11,77,0.01494,0.04,nc,nc73705131,2022-03-13T20:47:23.272Z,"1km NNW of The Geysers, CA",earthquake,0.3,0.75,0.01,2,automatic,nc,nc
2022-03-13T20:27:08.071Z,62.8055,-148.8743,51,3.1,ml,,,,0.62,ak,ak0223bergkc,2022-03-13T21:22:21.040Z,"65 km S of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-13T20:14:44.640Z,33.9696667,-116.9688333,18.12,1.07,ml,21,122,0.08265,0.1,ci,ci40206880,2022-03-14T19:05:43.584Z,"4km N of Beaumont, CA",earthquake,0.17,0.47,0.119,21,reviewed,ci,ci
2022-03-13T20:09:31.860Z,33.2025,-115.642,3.81,1.39,ml,17,112,0.02527,0.21,ci,ci40206872,2022-03-14T14:29:09.898Z,"12km WSW of Niland, CA",earthquake,0.38,0.27,0.303,15,reviewed,ci,ci
2022-03-13T20:05:32.259Z,51.5491,-175.2238,17.09,4.1,mb,,188,0.753,1,us,us6000h484,2022-03-13T21:00:38.638Z,"100 km SW of Atka, Alaska",earthquake,5.3,8.4,0.083,40,reviewed,us,us
2022-03-13T19:52:16.790Z,38.8085,-122.7863333,0.4,2.06,md,66,30,0.006485,0.04,nc,nc73705121,2022-03-15T23:15:10.593Z,"4km NW of The Geysers, CA",earthquake,0.07,0.13,0.178,42,reviewed,nc,nc
2022-03-13T19:50:01.620Z,38.8074989,-122.7863312,0.5,0.71,md,18,48,0.007025,0.04,nc,nc73705116,2022-03-13T20:31:15.188Z,"4km NW of The Geysers, CA",earthquake,0.21,0.43,0.3,3,automatic,nc,nc
2022-03-13T19:47:19.240Z,38.8358345,-122.8063354,1.96,1.18,md,12,61,0.01275,0.02,nc,nc73705106,2022-03-13T23:17:25.184Z,"7km WNW of Cobb, CA",earthquake,0.29,0.8,,1,automatic,nc,nc
2022-03-13T19:41:41.511Z,59.5214,-152.8852,90,1.7,ml,,,,0.22,ak,ak0223be93lz,2022-03-13T19:44:27.184Z,"57 km WNW of Nanwalek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-13T19:29:46.977Z,64.6015,-151.2006,18.1,1.5,ml,,,,1.27,ak,ak0223be6jft,2022-03-13T19:44:17.042Z,"52 km SSW of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-13T19:28:40.430Z,18.7613333333333,-67.3385,4.45,3.23,md,35,198,,0.28,pr,pr71340073,2022-03-13T20:30:10.040Z,"39 km NW of San Antonio, Puerto Rico",earthquake,0.63,0.88,0.0314467154872062,11,reviewed,pr,pr
2022-03-13T19:11:26.820Z,51.984,178.236333333333,4.96,2.08,ml,5,322,,0.16,av,av91511721,2022-03-14T18:03:27.200Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,4.16,3.42,0.277291018827847,5,reviewed,av,av
2022-03-13T19:03:53.120Z,17.9375,-66.9516666666667,12.06,2.77,md,21,213,,0.11,pr,pr71340068,2022-03-13T19:43:03.030Z,"5 km SW of Guánica, Puerto Rico",earthquake,0.43,0.31,0.0874769753416889,5,reviewed,pr,pr
2022-03-13T19:03:18.920Z,38.9143333,-122.9005,0.39,0.91,md,31,102,0.05899,0.04,nc,nc73705101,2022-03-15T21:05:11.776Z,"9km SW of Kelseyville, CA",earthquake,0.26,0.7,0.222,6,reviewed,nc,nc
2022-03-13T19:00:46.580Z,19.3623333333333,-67.1341666666667,24.16,3.38,md,19,290,,0.43,pr,pr71340058,2022-03-13T20:26:23.040Z,"96 km N of Isabela, Puerto Rico",earthquake,1.58,28.8,0.0455921788864337,12,reviewed,pr,pr
2022-03-13T18:56:00.510Z,19.329,-67.072,45,3.63,md,24,223,0.8624,0.61,pr,pr2022072001,2022-03-13T20:10:44.040Z,"91 km N of Isabela, Puerto Rico",earthquake,2.84,12.05,0.1,21,reviewed,pr,pr
2022-03-13T18:50:12.060Z,34.0175,-117.2036667,10.56,0.78,ml,22,145,0.0745,0.22,ci,ci40206848,2022-03-14T19:02:07.563Z,"5km SSW of Redlands, CA",earthquake,0.44,1.01,0.085,13,reviewed,ci,ci
2022-03-13T18:43:35.430Z,37.145,-121.5378333,8.99,0.83,md,7,91,0.07107,0.07,nc,nc73705096,2022-03-15T09:59:15.923Z,"9km NE of San Martin, CA",earthquake,0.44,1.03,0.276,14,reviewed,nc,nc
2022-03-13T18:41:57.990Z,38.8203316,-122.7789993,2.09,0.84,md,6,140,0.007184,0.01,nc,nc73705091,2022-03-13T20:24:10.151Z,"5km W of Cobb, CA",earthquake,1.15,0.83,,1,automatic,nc,nc
2022-03-13T18:39:11.030Z,19.2006664276123,-155.38916015625,31.7600002288818,1.90999997,md,27,175,,0.129999995,hv,hv72948897,2022-03-13T18:42:25.180Z,"9 km E of Pāhala, Hawaii",earthquake,0.79,0.850000024,1.90999997,4,automatic,hv,hv
2022-03-13T18:38:28.676Z,64.7488,-151.0397,12,1.7,ml,,,,0.97,ak,ak0223bdmzvh,2022-03-13T18:47:15.613Z,"34 km SW of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-13T18:31:12.530Z,19.1978340148926,-155.386337280273,32.2099990844727,1.79,ml,42,161,,0.129999995,hv,hv72948887,2022-03-13T18:36:42.290Z,"9 km E of Pāhala, Hawaii",earthquake,0.59,0.839999974,4.05,6,automatic,hv,hv
2022-03-13T18:28:47.062Z,22.7371,114.9822,10,3.8,mb,,145,0.901,0.52,us,us6000h4bm,2022-03-15T16:23:49.354Z,"37 km W of Shanwei, China",earthquake,7.1,2,0.294,3,reviewed,us,us
2022-03-13T18:16:29.540Z,19.2084999084473,-155.403839111328,33.2200012207031,2.4,ml,45,154,,0.150000006,hv,hv72948867,2022-03-13T18:21:59.940Z,"7 km E of Pāhala, Hawaii",earthquake,0.57,0.75,0.47,4,automatic,hv,hv
2022-03-13T18:15:14.960Z,36.4595,-81.0836667,4.35,2.06,md,11,88,0.4382,0.25,se,se60147243,2022-03-15T08:11:36.589Z,"6 km SSE of Sparta, North Carolina",earthquake,0.75,2.66,0.071,10,reviewed,se,se
2022-03-13T18:00:24.690Z,17.9406666666667,-66.9356666666667,9.69,2.67,md,19,209,,0.13,pr,pr71340038,2022-03-13T19:32:15.797Z,"4 km SW of Guánica, Puerto Rico",earthquake,0.4,0.59,0.131495015659907,11,reviewed,pr,pr
2022-03-13T17:55:44.300Z,33.691,-116.7038333,16.46,0.85,ml,26,60,0.02188,0.09,ci,ci40206816,2022-03-14T18:54:10.676Z,"6km SSE of Idyllwild, CA",earthquake,0.23,0.22,0.179,22,reviewed,ci,ci
2022-03-13T17:42:57.519Z,60.2138,-152.4397,76.3,1.4,ml,,,,0.25,ak,ak0223bd2hcn,2022-03-13T17:55:11.571Z,"46 km WNW of Ninilchik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-13T17:40:42.964Z,61.6362,-151.9603,90.3,1.9,ml,,,,0.56,ak,ak0223bd20sp,2022-03-13T17:55:01.550Z,"49 km SW of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-13T17:35:26.380Z,60.0531666666667,-153.090333333333,0.84,-0.38,ml,4,231,,0.11,av,av91511666,2022-03-14T19:02:20.220Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.81,0.58,0.377498486203754,4,reviewed,av,av
2022-03-13T17:32:24.386Z,55.8257,-158.7927,86.3,2.3,ml,,,,0.17,ak,ak0223bd09mu,2022-03-13T17:48:44.040Z,"24 km ESE of Perryville, Alaska",earthquake,,1.3,,,automatic,ak,ak
2022-03-13T17:22:19.293Z,37.3207,-97.7466,5,2.4,mb_lg,,121,0.167,0.53,us,us6000h476,2022-03-13T17:34:12.040Z,"6 km NNE of Argonia, Kansas",earthquake,1.4,1.9,0.142,13,reviewed,us,us
2022-03-13T17:21:54.393Z,69.7748,-145.1718,10,3.4,ml,,,,0.92,ak,ak0223bcxz3d,2022-03-13T20:09:09.040Z,"71 km SW of Kaktovik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-03-13T17:03:19.358Z,37.0875,-115.3457,0,1.3,ml,8,127.41,0.502,0.1685,nn,nn00835288,2022-03-14T21:24:03.630Z,"34 km SSW of Alamo, Nevada",earthquake,,0,0.34,5,reviewed,nn,nn
2022-03-13T16:59:06.800Z,17.915,-66.9496666666667,13.84,2.22,md,5,253,,0.19,pr,pr71340028,2022-03-13T17:13:49.300Z,"7 km SW of Guánica, Puerto Rico",earthquake,1.87,0.63,0.0510326752291315,4,reviewed,pr,pr
2022-03-13T16:54:34.800Z,38.7853333,-122.767,3.65,1.33,md,48,80,0.01462,0.04,nc,nc73705086,2022-03-15T21:50:14.086Z,"1km NW of The Geysers, CA",earthquake,0.18,0.27,0.136,16,reviewed,nc,nc
2022-03-13T16:50:43.530Z,38.0316667,-118.6558333,11.18,2.32,md,28,80,0.2495,0.07,nc,nc73705076,2022-03-14T18:12:33.056Z,"33km SSW of Qualeys Camp, NV",earthquake,0.21,1.05,0.225,28,reviewed,nc,nc
2022-03-13T16:47:27.309Z,17.1316,-84.993,10,4.6,mb,,47,3.402,0.46,us,us6000h472,2022-03-13T17:19:57.040Z,"118 km NE of Savannah Bight, Honduras",earthquake,7.3,1.9,0.046,146,reviewed,us,us
2022-03-13T16:29:55.120Z,19.2071666717529,-155.481994628906,31.6700000762939,2.15,ml,44,101,,0.140000001,hv,hv72948792,2022-03-13T16:35:32.410Z,"0 km NW of Pāhala, Hawaii",earthquake,0.46,0.670000017,0.26,4,automatic,hv,hv
2022-03-13T16:09:23.590Z,36.452,-89.5325,9.9,1.63,md,19,92,0.06364,0.04,nm,nm60376352,2022-03-14T13:09:50.510Z,"9 km NNW of Tiptonville, Tennessee",earthquake,0.53,0.56,0.069,14,reviewed,nm,nm
2022-03-13T16:01:30.658Z,41.6502,141.3684,99.62,4.2,mb,,101,0.89,0.32,us,us6000h470,2022-03-13T16:44:41.040Z,"42 km NNE of Mutsu, Japan",earthquake,3.6,6.4,0.099,31,reviewed,us,us
2022-03-13T15:44:33.887Z,63.2488,-151.267,0,2,ml,,,,0.78,ak,ak0223bbvzs3,2022-03-13T15:55:59.439Z,"39 km SE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-13T15:43:42.710Z,38.8321648,-122.8119965,2,0.85,md,16,49,0.008885,0.01,nc,nc73705066,2022-03-13T16:21:14.613Z,"8km NW of The Geysers, CA",earthquake,0.27,0.69,,1,automatic,nc,nc
2022-03-13T15:40:16.110Z,33.5238333,-117.784,12.83,1,ml,16,180,0.05224,0.14,ci,ci40206784,2022-03-14T18:34:54.833Z,"2km S of Laguna Beach, CA",earthquake,0.48,0.52,0.199,13,reviewed,ci,ci
2022-03-13T15:36:38.640Z,33.5225,-117.7746667,12.06,0.94,ml,21,238,0.05141,0.16,ci,ci40206776,2022-03-13T18:08:10.619Z,"2km SSE of Laguna Beach, CA",earthquake,0.43,0.57,0.131,11,reviewed,ci,ci
2022-03-13T15:32:30.600Z,33.7405,-116.901,4.52,1.16,ml,54,33,0.05657,0.19,ci,ci40206768,2022-03-13T17:44:14.678Z,"1km SW of Valle Vista, CA",earthquake,0.16,0.38,0.132,34,reviewed,ci,ci
2022-03-13T15:09:25.650Z,38.8256683,-122.8033371,2.53,0.66,md,20,52,0.005731,0.02,nc,nc73705056,2022-03-13T16:44:13.768Z,"7km NW of The Geysers, CA",earthquake,0.24,0.58,0.12,2,automatic,nc,nc
2022-03-13T15:07:23.530Z,38.8203316,-122.8033371,2.63,0.69,md,20,38,0.006087,0.02,nc,nc73705051,2022-03-13T16:18:13.592Z,"6km NW of The Geysers, CA",earthquake,0.24,0.49,0.48,3,automatic,nc,nc
2022-03-13T15:01:37.348Z,-20.1648,-177.2561,523.81,4.4,mb,,129,5.049,0.53,us,us6000h46u,2022-03-13T15:24:01.040Z,"239 km WNW of Haveluloto, Tonga",earthquake,15.1,11.8,0.117,22,reviewed,us,us
2022-03-13T14:58:22.200Z,17.9725,-66.9776666666667,12.28,2.06,md,3,180,,0.05,pr,pr71340018,2022-03-13T15:29:41.820Z,"6 km WSW of Fuig, Puerto Rico",earthquake,2.33,1.1,0.0380639645072915,3,reviewed,pr,pr
2022-03-13T14:52:35.063Z,60.0556,-152.6347,98.3,1.4,ml,,,,0.66,ak,ak0223bbc9xp,2022-03-13T15:00:03.171Z,"51 km WNW of Happy Valley, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-13T14:48:46.869Z,36.85383333,-97.79016667,7.26,1.88,ml,29,71,0.05578905228,0.21,ok,ok2022fawa,2022-03-14T14:20:35.912Z,"7 km NW of Medford, Oklahoma",earthquake,,0.6,0.18,5,reviewed,ok,ok
2022-03-13T14:44:16.980Z,19.2456665039062,-155.417831420898,32.4900016784668,1.75,md,38,127,,0.109999999,hv,hv72948727,2022-03-13T14:47:29.890Z,"7 km NE of Pāhala, Hawaii",earthquake,0.63,0.839999974,0.74000001,3,automatic,hv,hv
2022-03-13T14:40:04.040Z,34.1391667,-117.482,5.22,1.01,ml,25,82,0.05062,0.08,ci,ci40206760,2022-03-14T18:28:21.238Z,"5km NNW of Fontana, CA",earthquake,0.17,0.28,0.124,15,reviewed,ci,ci
2022-03-13T14:39:34.792Z,37.1561,69.9029,10,4.3,mb,,113,0.538,0.39,us,us6000h46q,2022-03-13T15:02:07.040Z,"7 km ENE of Rustāq, Afghanistan",earthquake,5.7,1.8,0.154,14,reviewed,us,us
2022-03-13T14:37:47.130Z,36.975666,-121.6111679,0.96,1.17,md,7,85,0.03094,0.08,nc,nc73705046,2022-03-13T15:52:12.434Z,"5km SW of Gilroy, CA",earthquake,0.38,1.4,0.4,7,automatic,nc,nc
2022-03-13T14:33:27.337Z,61.4806,-150.5587,50.2,2.6,ml,,,,0.71,ak,ak0223bb86p9,2022-03-13T14:55:29.881Z,"7 km SSW of Susitna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-13T14:33:01.330Z,44.3595,-115.1978333,17.01,2.12,ml,7,127,0.926,0.17,mb,mb80540409,2022-03-14T15:56:02.300Z,"26 km NW of Stanley, Idaho",earthquake,0.51,1.69,0.205,9,reviewed,mb,mb
2022-03-13T14:23:49.144Z,61.2956,-151.7889,88.3,2.3,ml,,,,0.54,ak,ak0223bb639s,2022-03-13T15:03:53.040Z,"41 km WNW of Beluga, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-13T14:16:44.190Z,38.8328323,-122.809166,2.18,0.71,md,13,94,0.00945,0.01,nc,nc73705041,2022-03-13T15:24:14.272Z,"8km W of Cobb, CA",earthquake,0.37,0.81,0.14,2,automatic,nc,nc
2022-03-13T14:05:08.010Z,38.7876663,-122.7365036,1.64,0.52,md,10,154,0.004426,0.02,nc,nc73705036,2022-03-13T14:57:15.124Z,"2km NE of The Geysers, CA",earthquake,0.4,0.72,0.35,2,automatic,nc,nc
2022-03-13T14:00:33.570Z,38.7733333,-122.7421667,2.36,0.01,md,22,71,0.01077,0.03,nc,nc73705026,2022-03-15T11:30:13.443Z,"1km ESE of The Geysers, CA",earthquake,0.18,0.3,0.073,5,reviewed,nc,nc
2022-03-13T13:49:41.648Z,8.195,-77.4977,10,4.5,mb,,112,1.297,0.68,us,us6000h46j,2022-03-13T21:56:34.799Z,"10 km E of Corozal, Panama",earthquake,6.9,1.9,0.073,58,reviewed,us,us
2022-03-13T13:40:52.418Z,57.5419,-155.2442,16.16,2.6,ml,,211,0.427,0.2,us,us6000h474,2022-03-13T18:00:34.040Z,"47 km W of Karluk, Alaska",earthquake,5.4,10.2,0.069,28,reviewed,us,us
2022-03-13T13:24:33.010Z,47.4145,-122.01966666666667,15.64,1.45,ml,20,213,0.008074,0.15,uw,uw61822236,2022-03-14T20:28:05.160Z,"3 km NE of Maple Valley, Washington",earthquake,0.6,0.51,0.11865708025255306,10,reviewed,uw,uw
2022-03-13T13:20:21.486Z,61.6012,-147.6913,41.7,1.1,ml,,,,0.3,ak,ak0223bajyec,2022-03-13T13:23:23.467Z,"23 km S of Glacier View, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-13T13:12:34.046Z,37.0819,71.8638,154.13,4.3,mb,,105,1.03,0.49,us,us6000h46h,2022-03-13T13:32:57.040Z,"42 km WNW of Khandūd, Afghanistan",earthquake,7.8,6.8,0.113,22,reviewed,us,us
2022-03-13T13:06:30.330Z,38.8321648,-122.8051682,2.15,0.36,md,11,69,0.009559,0.01,nc,nc73705021,2022-03-13T13:39:13.649Z,"7km W of Cobb, CA",earthquake,0.41,1.1,,1,automatic,nc,nc
2022-03-13T13:00:16.960Z,35.12183333,-95.53983333,7.76,1.29,ml,32,94,0.09898057663,0.28,ok,ok2022fasl,2022-03-14T16:28:49.299Z,"11 km E of Crowder, Oklahoma",earthquake,,0.9,0.26,9,reviewed,ok,ok
2022-03-13T12:47:01.294Z,60.7213,-146.2829,13.9,1.9,ml,,,,1.05,ak,ak0223ba49ku,2022-03-13T13:10:45.456Z,"26 km SE of Tatitlek, Alaska",earthquake,,0.2,,,automatic,ak,ak
